Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
35,rivate,142616, HS-grad,9, Separated,ther-service, Own-child, Black, Female,0,0,30,nited-States, <=50K
20,rivate,148509, HS-grad,9, Never-married,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
29,tate-gov,240738, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
25,rivate,32276, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,28,nited-States, <=50K
50,ocal-gov,163921, 7th-8th,4, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
24,rivate,464103, HS-grad,9, Never-married,dm-clerical, Not-in-family, White, Male,0,0,50,nited-States, <=50K
49,,271346, Bachelors,13, Married-civ-spouse,, Husband, White, Male,15024,0,60,nited-States, >50K
30,ocal-gov,327825, HS-grad,9, Divorced,rotective-serv, Own-child, White, Female,0,0,32,nited-States, <=50K
37,rivate,267085, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
50,rivate,266945, HS-grad,9, Married-civ-spouse,achine-op-inspct, Wife, White, Female,3137,0,40,l-Salvador, <=50K
20,rivate,234663, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,30,nited-States, <=50K
49,elf-emp-not-inc,189123, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,5013,0,50,nited-States, <=50K
55,rivate,104996, 7th-8th,4, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
61,rivate,101265, 12th,8, Widowed,achine-op-inspct, Unmarried, White, Female,0,0,40,taly, <=50K
22,rivate,184975, HS-grad,9, Married-spouse-absent,ther-service, Own-child, White, Female,0,0,3,nited-States, <=50K
23,rivate,246965, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Male,0,0,12,nited-States, <=50K
43,rivate,227065, HS-grad,9, Never-married,rof-specialty, Not-in-family, White, Male,4650,0,40,nited-States, <=50K
39,rivate,301867, Bachelors,13, Divorced,dm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24,hilippines, <=50K
21,rivate,185948, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,35,nited-States, <=50K
52,elf-emp-inc,134854, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
30,rivate,281030, Assoc-voc,11, Married-civ-spouse,ales, Husband, White, Male,4064,0,40,nited-States, <=50K
42,rivate,126701, Bachelors,13, Divorced,dm-clerical, Unmarried, White, Male,9562,0,45,nited-States, >50K
50,elf-emp-not-inc,95949, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
51,elf-emp-not-inc,88528, Assoc-acdm,12, Divorced,xec-managerial, Unmarried, White, Female,0,0,99,nited-States, <=50K
47,rivate,24723, 10th,6, Divorced,xec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45,nited-States, <=50K
49,,171411, 9th,5, Divorced,, Not-in-family, White, Male,0,0,40,nited-States, <=50K
45,rivate,184581, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
48,ederal-gov,100067, Some-college,10, Widowed,ther-service, Unmarried, Black, Female,0,0,40,nited-States, <=50K
36,rivate,182863, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
20,ever-worked,462294, Some-college,10, Never-married,, Own-child, Black, Male,0,0,40,nited-States, <=50K
61,rivate,85434, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
72,rivate,158092, Bachelors,13, Divorced,ales, Not-in-family, White, Male,0,0,30,nited-States, <=50K
19,rivate,104844, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,15,nited-States, <=50K
54,elf-emp-inc,304570, Bachelors,13, Married-civ-spouse,achine-op-inspct, Husband, Asian-Pac-Islander, Male,7688,0,40,, >50K
47,,89806, Some-college,10, Divorced,, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35,nited-States, <=50K
39,rivate,106183, HS-grad,9, Divorced,ther-service, Unmarried, Amer-Indian-Eskimo, Female,6849,0,40,nited-States, <=50K
24,rivate,89347, 11th,7, Never-married,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
44,rivate,157236, Some-college,10, Married-spouse-absent,andlers-cleaners, Unmarried, White, Male,0,0,40,oland, <=50K
19,rivate,261259, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,20,nited-States, <=50K
20,rivate,286166, HS-grad,9, Never-married,ales, Not-in-family, White, Male,0,0,48,nited-States, <=50K
23,rivate,122272, HS-grad,9, Never-married,raft-repair, Own-child, White, Female,0,0,40,nited-States, <=50K
58,rivate,248739, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,53,nited-States, >50K
20,rivate,224238, 12th,8, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
62,rivate,138157, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,12,nited-States, <=50K
25,rivate,148460, HS-grad,9, Never-married,dm-clerical, Own-child, Black, Female,4416,0,40,uerto-Rico, <=50K
67,rivate,236627, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,2,nited-States, <=50K
37,ocal-gov,191364, Assoc-acdm,12, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,rance, >50K
36,rivate,353524, HS-grad,9, Divorced,xec-managerial, Own-child, White, Female,1831,0,40,nited-States, <=50K
38,rivate,391040, Assoc-voc,11, Separated,ech-support, Unmarried, White, Female,0,0,20,nited-States, <=50K
23,rivate,134997, HS-grad,9, Divorced,ther-service, Unmarried, White, Female,0,0,80,nited-States, <=50K
28,rivate,392487, HS-grad,9, Married-civ-spouse,ales, Wife, White, Female,0,0,40,nited-States, <=50K
25,rivate,216724, HS-grad,9, Divorced,xec-managerial, Own-child, White, Male,0,0,40,nited-States, <=50K
41,elf-emp-not-inc,174395, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,15024,0,55,nited-States, >50K
63,rivate,383058, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,1848,40,nited-States, >50K
60,elf-emp-not-inc,96073, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,30,nited-States, <=50K
31,elf-emp-inc,103435, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, <=50K
29,elf-emp-not-inc,96718, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,37,nited-States, <=50K
37,rivate,178948, Bachelors,13, Married-civ-spouse,xec-managerial, Wife, White, Female,7688,0,45,nited-States, >50K
51,rivate,173987, 9th,5, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
45,rivate,34419, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,7298,0,40,nited-States, >50K
27,rivate,224849, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
18,rivate,249857, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,20,nited-States, <=50K
34,rivate,340458, HS-grad,9, Divorced,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
66,elf-emp-not-inc,427422, Doctorate,16, Married-civ-spouse,ales, Husband, White, Male,0,2377,25,nited-States, >50K
19,,440417, Some-college,10, Never-married,, Own-child, White, Female,0,0,15,nited-States, <=50K
36,rivate,175643, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,35,nited-States, <=50K
35,rivate,297485, Bachelors,13, Divorced,xec-managerial, Unmarried, White, Female,0,0,40,nited-States, <=50K
27,rivate,232954, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,45,nited-States, <=50K
29,rivate,326330, Some-college,10, Divorced,xec-managerial, Own-child, White, Female,1831,0,40,nited-States, <=50K
25,rivate,109419, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
22,rivate,127768, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,32,nited-States, >50K
41,rivate,252986, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,48,nited-States, >50K
20,rivate,380544, Assoc-acdm,12, Never-married,ransport-moving, Own-child, White, Male,0,0,20,nited-States, <=50K
52,rivate,306108, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
34,rivate,232855, Some-college,10, Separated,ther-service, Unmarried, Black, Female,0,0,37,nited-States, <=50K
44,rivate,130126, Prof-school,15, Divorced,rof-specialty, Not-in-family, White, Male,0,0,45,nited-States, >50K
50,rivate,194231, Masters,14, Divorced,ales, Not-in-family, White, Female,0,0,40,nited-States, >50K
49,elf-emp-inc,197038, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
36,,168223, Bachelors,13, Never-married,, Own-child, White, Female,0,0,40,nited-States, <=50K
71,tate-gov,26109, Prof-school,15, Married-civ-spouse,ther-service, Husband, White, Male,0,0,28,nited-States, <=50K
20,rivate,285671, HS-grad,9, Never-married,ther-service, Other-relative, Black, Male,0,0,25,nited-States, <=50K
20,rivate,153583, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,, <=50K
59,elf-emp-inc,103948, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
41,rivate,439919, 5th-6th,3, Married-civ-spouse,arming-fishing, Husband, White, Male,3411,0,40,exico, <=50K
38,rivate,40319, Some-college,10, Divorced,xec-managerial, Not-in-family, White, Female,0,0,42,nited-States, <=50K
55,ocal-gov,159028, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
17,rivate,98675, 9th,5, Never-married,ther-service, Unmarried, White, Female,0,0,20,nited-States, <=50K
45,rivate,90758, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,55,nited-States, >50K
43,elf-emp-not-inc,75435, HS-grad,9, Divorced,raft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,30,nited-States, <=50K
19,rivate,219189, 12th,8, Never-married,ther-service, Own-child, White, Male,0,0,25,nited-States, <=50K
33,rivate,203463, HS-grad,9, Divorced,ther-service, Own-child, White, Female,0,0,40,nited-States, <=50K
63,rivate,187635, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
39,elf-emp-not-inc,154641, HS-grad,9, Divorced,arming-fishing, Not-in-family, White, Male,8614,0,50,nited-States, >50K
34,rivate,27153, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
31,rivate,150324, Assoc-acdm,12, Never-married,achine-op-inspct, Unmarried, White, Male,0,0,40,nited-States, <=50K
21,rivate,83704, 12th,8, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
23,rivate,176262, Assoc-voc,11, Never-married,dm-clerical, Other-relative, White, Female,0,0,36,nited-States, <=50K
20,rivate,179423, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Female,0,0,8,nited-States, <=50K
45,rivate,168038, Bachelors,13, Divorced,ales, Not-in-family, White, Male,0,0,60,nited-States, >50K
59,rivate,108765, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
58,rivate,146477, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,40,reece, >50K
66,ocal-gov,188220, HS-grad,9, Widowed,dm-clerical, Unmarried, White, Female,0,0,35,nited-States, >50K
37,rivate,292855, Assoc-voc,11, Married-civ-spouse,rof-specialty, Wife, White, Female,0,1887,35,nited-States, >50K
29,rivate,114870, Some-college,10, Divorced,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
32,tate-gov,77723, Bachelors,13, Divorced,xec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40,nited-States, <=50K
39,rivate,284166, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1902,50,nited-States, >50K
57,rivate,133902, HS-grad,9, Widowed,xec-managerial, Unmarried, White, Female,0,0,45,nited-States, <=50K
57,rivate,191318, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
50,elf-emp-inc,67794, HS-grad,9, Married-spouse-absent,ales, Not-in-family, White, Male,0,0,60,nited-States, <=50K
44,elf-emp-inc,357679, Bachelors,13, Married-civ-spouse,arming-fishing, Husband, White, Male,15024,0,65,nited-States, >50K
56,rivate,117872, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, Black, Male,0,0,40,nited-States, >50K
26,rivate,55929, Masters,14, Never-married,xec-managerial, Not-in-family, White, Female,0,0,48,nited-States, <=50K
22,,165065, Some-college,10, Never-married,, Own-child, White, Female,0,0,40,taly, <=50K
26,elf-emp-not-inc,34307, Assoc-voc,11, Never-married,arming-fishing, Own-child, White, Male,0,0,65,nited-States, <=50K
33,rivate,246038, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
36,elf-emp-not-inc,147258, Assoc-voc,11, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,60,nited-States, >50K
45,rivate,329144, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
56,ocal-gov,52953, Doctorate,16, Divorced,rof-specialty, Not-in-family, White, Female,0,1669,38,nited-States, <=50K
23,rivate,216181, Some-college,10, Never-married,ales, Own-child, White, Male,0,0,36,ran, <=50K
23,rivate,391171, Some-college,10, Never-married,ther-service, Not-in-family, Black, Male,0,0,25,nited-States, <=50K
35,ocal-gov,223242, Bachelors,13, Divorced,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, <=50K
39,rivate,103925, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,7688,0,32,nited-States, >50K
45,rivate,38240, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
21,rivate,148444, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,25,nited-States, <=50K
56,tate-gov,110257, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
31,ederal-gov,101345, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Female,0,0,40,nited-States, <=50K
44,rivate,268098, 12th,8, Never-married,ransport-moving, Not-in-family, Black, Male,0,0,36,nited-States, <=50K
21,,369084, Some-college,10, Never-married,, Other-relative, White, Male,0,0,10,nited-States, <=50K
31,rivate,288825, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,5013,0,40,nited-States, <=50K
20,rivate,162688, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,38,nited-States, <=50K
17,,48751, 11th,7, Never-married,, Own-child, Black, Female,0,0,40,nited-States, <=50K
44,ederal-gov,184099, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, >50K
19,rivate,307496, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,23,nited-States, <=50K
71,,176986, HS-grad,9, Widowed,, Unmarried, White, Male,0,0,24,nited-States, <=50K
23,rivate,267955, Some-college,10, Never-married,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
21,rivate,283969, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,exico, <=50K
29,tate-gov,204516, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,15,nited-States, <=50K
33,rivate,167771, Some-college,10, Separated,ther-service, Not-in-family, White, Female,0,0,30,nited-States, <=50K
46,rivate,345073, HS-grad,9, Divorced,xec-managerial, Not-in-family, White, Male,0,0,48,nited-States, >50K
21,,380219, Some-college,10, Never-married,, Own-child, Black, Female,0,0,40,nited-States, <=50K
36,elf-emp-inc,306156, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,15024,0,60,nited-States, >50K
70,elf-emp-not-inc,37203, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,9386,0,30,nited-States, >50K
19,rivate,185097, HS-grad,9, Never-married,andlers-cleaners, Not-in-family, White, Female,0,0,37,nited-States, <=50K
29,rivate,144808, Some-college,10, Married-civ-spouse,xec-managerial, Own-child, Black, Female,0,0,40,nited-States, <=50K
34,rivate,187203, Assoc-acdm,12, Never-married,ales, Unmarried, White, Male,0,0,50,nited-States, <=50K
26,rivate,125089, Some-college,10, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
30,rivate,289458, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
34,rivate,144798, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
24,,172152, Bachelors,13, Never-married,, Not-in-family, Asian-Pac-Islander, Male,0,0,25,aiwan, <=50K
28,rivate,207513, HS-grad,9, Never-married,ales, Own-child, White, Male,0,0,48,nited-States, <=50K
24,,164574, Some-college,10, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
76,rivate,199949, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,20051,0,50,nited-States, >50K
19,rivate,213024, 12th,8, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
45,rivate,213140, 10th,6, Married-civ-spouse,raft-repair, Husband, White, Male,2829,0,40,nited-States, <=50K
24,elf-emp-not-inc,83374, Some-college,10, Never-married,rof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30,nited-States, >50K
37,rivate,192939, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
24,rivate,424494, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,30,nited-States, <=50K
24,rivate,215243, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Female,0,0,42,nited-States, <=50K
40,rivate,30682, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,45,nited-States, >50K
20,rivate,306639, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,20,nited-States, <=50K
